Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736476657,100,,Aggregated,22.800000,0.000000,180,210,280,300,600,1000,1400,1400,1600,1600,1600,1437,1,180.0,267.08829583924893,14.033562000008715,1619.6736950000031,10100.780793319416
1736476658,100,,Aggregated,21.600000,0.000000,180,210,270,300,590,1000,1300,1400,1600,1600,1600,1456,1,180.0,264.8577484217037,14.033562000008715,1619.6736950000031,10112.932692307691
1736476659,100,,Aggregated,21.500000,0.000000,180,210,270,290,580,1000,1300,1400,1600,1600,1600,1477,1,180.0,263.30344458497,14.033562000008715,1619.6736950000031,10117.448205822613
1736476660,100,,Aggregated,21.200000,0.000000,180,210,270,290,570,990,1300,1400,1600,1600,1600,1494,1,180.0,262.4895313721557,14.033562000008715,1619.6736950000031,10116.660642570281
1736476661,100,,Aggregated,20.900000,0.000000,180,210,270,290,560,990,1300,1400,1600,1600,1600,1519,1,180.0,261.93300109019145,14.033562000008715,1619.6736950000031,10122.98551678736
1736476662,100,,Aggregated,21.100000,0.000000,180,210,270,290,510,990,1300,1400,1600,1600,1600,1533,1,180.0,261.94262593998747,14.033562000008715,1619.6736950000031,10118.381604696673
1736476663,100,,Aggregated,21.400000,0.000000,180,210,270,290,510,990,1300,1400,1600,1600,1600,1553,1,180.0,260.96614727495216,14.033562000008715,1619.6736950000031,10119.690276883452
1736476664,100,,Aggregated,21.900000,0.000000,180,210,270,290,510,980,1300,1400,1600,1600,1600,1570,1,180.0,260.12055969490484,14.033562000008715,1619.6736950000031,10110.55923566879
1736476665,100,,Aggregated,20.600000,0.000000,180,210,270,290,510,910,1300,1400,1600,1600,1600,1594,1,180.0,259.48899828858265,14.033562000008715,1619.6736950000031,10126.380803011292
1736476666,100,,Aggregated,20.300000,0.000000,180,210,270,290,510,890,1300,1400,1600,1600,1600,1613,1,180.0,257.84491373527635,14.033562000008715,1619.6736950000031,10122.947923124613
1736476667,100,,Aggregated,20.200000,0.000000,180,210,270,290,510,890,1300,1400,1600,1600,1600,1629,1,180.0,256.84694570963825,14.033562000008715,1619.6736950000031,10132.65868631062
1736476668,100,,Aggregated,20.600000,0.000000,180,210,270,290,500,890,1300,1400,1600,1600,1600,1655,1,180.0,255.32837579516655,14.033562000008715,1619.6736950000031,10126.515407854984
1736476669,100,,Aggregated,19.600000,0.000000,180,210,260,290,500,890,1300,1400,1600,1600,1600,1671,1,180.0,254.68758094494356,14.033562000008715,1619.6736950000031,10117.97486535009
1736476670,100,,Aggregated,19.700000,0.000000,180,210,270,290,500,890,1300,1400,1600,1600,1600,1694,1,180.0,254.1765927373085,14.033562000008715,1619.6736950000031,10116.896103896104
1736476671,100,,Aggregated,19.800000,0.000000,180,210,260,290,500,880,1300,1400,1600,1600,1600,1712,1,180.0,252.74184024007053,14.033562000008715,1619.6736950000031,10111.813668224298
1736476672,100,,Aggregated,19.500000,0.000000,180,210,260,290,490,820,1300,1400,1600,1600,1600,1741,1,180.0,251.46625261114335,14.033562000008715,1619.6736950000031,10125.573808156232
1736476673,100,,Aggregated,19.100000,0.000000,180,210,260,290,490,820,1300,1400,1600,1600,1600,1762,1,180.0,250.41938638876317,14.033562000008715,1619.6736950000031,10125.192395005675
1736476674,100,,Aggregated,20.300000,0.000000,180,210,260,290,490,810,1300,1400,1600,1600,1600,1783,1,180.0,250.7950878878299,14.033562000008715,1619.6736950000031,10120.260796410545
1736476675,100,,Aggregated,20.600000,0.000000,180,210,260,290,490,810,1300,1400,1600,1600,1600,1800,1,180.0,250.14566858055588,14.033562000008715,1619.6736950000031,10113.826111111111
1736476676,100,,Aggregated,20.900000,0.000000,180,210,260,290,490,810,1300,1400,1600,1600,1600,1819,1,180.0,248.67955603353525,13.97815599997898,1619.6736950000031,10114.104452996151
1736476677,100,,Aggregated,20.800000,0.000000,180,210,260,290,480,810,1300,1400,1600,1600,1600,1835,1,180.0,247.37321529427822,13.97815599997898,1619.6736950000031,10113.434332425068
1736476678,100,,Aggregated,20.600000,0.000000,180,210,260,280,480,800,1300,1400,1600,1600,1600,1857,1,180.0,246.02537047388287,13.97815599997898,1619.6736950000031,10126.481421647819
1736476679,100,,Aggregated,20.400000,0.000000,170,210,260,280,480,790,1300,1400,1600,1600,1600,1882,1,170.0,244.44588564984085,13.97815599997898,1619.6736950000031,10113.909139213603
1736476680,100,,Aggregated,19.900000,0.000000,170,210,260,280,480,790,1300,1400,1600,1600,1600,1897,1,170.0,243.70146162625224,13.97815599997898,1619.6736950000031,10108.656299420138
1736476681,100,,Aggregated,21.000000,0.000000,180,210,260,280,460,790,1300,1400,1600,1600,1600,1924,1,180.0,243.76335770582142,13.97815599997898,1619.6736950000031,10108.653846153846
1736476682,100,,Aggregated,20.400000,0.000000,180,210,260,280,450,790,1300,1400,1600,1600,1600,1949,1,180.0,243.58621821908696,13.97815599997898,1619.6736950000031,10099.33914828117
1736476683,100,,Aggregated,20.400000,0.000000,180,210,260,280,420,770,1300,1400,1600,1600,1600,1972,1,180.0,243.29273468204897,13.97815599997898,1619.6736950000031,10098.577079107505
1736476684,100,,Aggregated,20.800000,0.000000,180,210,260,280,420,750,1300,1400,1600,1600,1600,1998,1,180.0,241.86624176126153,13.97815599997898,1619.6736950000031,10101.836836836837
1736476685,100,,Aggregated,20.800000,0.000000,180,210,260,280,410,720,1200,1400,1600,1600,1600,2014,1,180.0,240.8918984016884,13.97815599997898,1619.6736950000031,10111.156901688182
1736476686,100,,Aggregated,21.600000,0.000000,170,210,260,280,410,720,1200,1400,1600,1600,1600,2028,1,170.0,240.11152274556233,13.97815599997898,1619.6736950000031,10107.636094674555
1736476687,100,,Aggregated,21.300000,0.000000,180,210,260,280,410,720,1200,1400,1600,1600,1600,2052,1,180.0,240.02648797465912,13.97815599997898,1619.6736950000031,10110.738304093567
1736476688,100,,Aggregated,21.400000,0.000000,180,210,250,280,410,720,1200,1400,1600,1600,1600,2072,1,180.0,239.35103942133227,13.97815599997898,1619.6736950000031,10115.425675675675
1736476689,100,,Aggregated,21.500000,0.000000,170,210,250,280,400,720,1200,1400,1600,1600,1600,2095,1,170.0,238.3745179866351,13.97815599997898,1619.6736950000031,10116.080190930788
1736476690,100,,Aggregated,21.700000,0.000000,170,210,250,280,400,700,1200,1400,1600,1600,1600,2115,1,170.0,237.80486491347548,13.97815599997898,1619.6736950000031,10115.281323877069
1736476691,100,,Aggregated,21.200000,0.000000,170,210,250,280,400,700,1200,1400,1600,1600,1600,2132,1,170.0,236.66908963227047,13.97815599997898,1619.6736950000031,10104.625234521576
1736476692,100,,Aggregated,22.000000,0.000000,170,210,250,280,400,690,1200,1400,1600,1600,1600,2151,1,170.0,236.42893880195288,13.97815599997898,1619.6736950000031,10101.500232450024
1736476693,100,,Aggregated,21.700000,0.000000,180,210,250,280,400,690,1200,1400,1600,1600,1600,2179,1,180.0,236.76281253923844,13.97815599997898,1619.6736950000031,10116.210188159706
1736476694,100,,Aggregated,20.000000,0.000000,170,210,250,280,400,690,1200,1400,1600,1600,1600,2198,1,170.0,235.99987845359445,13.97815599997898,1619.6736950000031,10113.912647861693
1736476695,100,,Aggregated,20.400000,0.000000,170,210,250,280,400,690,1100,1400,1600,1600,1600,2213,1,170.0,235.5031074857662,13.97815599997898,1619.6736950000031,10123.830094893809
1736476696,100,,Aggregated,20.200000,0.000000,170,210,250,280,390,690,1100,1400,1600,1600,1600,2239,1,170.0,234.64233273559654,13.97815599997898,1619.6736950000031,10127.410451094238
1736476697,100,,Aggregated,19.600000,0.000000,170,210,250,280,390,690,1100,1400,1600,1600,1600,2256,1,170.0,234.34607891799666,13.97815599997898,1619.6736950000031,10128.537234042553
1736476698,100,,Aggregated,20.100000,0.000000,170,210,250,280,390,690,1100,1400,1600,1600,1600,2281,1,170.0,234.23844981236323,13.97815599997898,1619.6736950000031,10136.516878562034
1736476699,100,,Aggregated,20.600000,0.000000,170,210,250,280,390,680,1100,1400,1600,1600,1600,2314,1,170.0,233.41921280077804,13.97815599997898,1619.6736950000031,10140.03500432152
1736476700,100,,Aggregated,20.600000,0.000000,170,210,250,280,390,680,1100,1400,1600,1600,1600,2331,1,170.0,232.43408572458173,13.97815599997898,1619.6736950000031,10135.707850707851
1736476701,100,,Aggregated,20.600000,0.000000,170,210,250,280,390,680,1100,1400,1600,1600,1600,2357,1,170.0,232.17692998812043,13.97815599997898,1619.6736950000031,10141.358506576156
1736476702,100,,Aggregated,21.400000,0.000000,170,210,250,280,390,680,1100,1400,1600,1600,1600,2373,1,170.0,231.93320371386434,13.97815599997898,1619.6736950000031,10139.529287821324
1736476703,100,,Aggregated,21.800000,0.000000,180,210,250,280,390,680,1100,1400,1600,1600,1600,2396,1,180.0,232.08494132262095,13.97815599997898,1619.6736950000031,10141.006677796327
1736476704,100,,Aggregated,22.200000,0.000000,180,210,250,280,390,680,1100,1400,1600,1600,1600,2412,1,180.0,231.37497978275283,13.97815599997898,1619.6736950000031,10140.94776119403
1736476705,100,,Aggregated,22.300000,0.000000,180,210,250,280,380,680,1100,1400,1600,1600,1600,2431,1,180.0,230.91501337515413,13.97815599997898,1619.6736950000031,10142.259152612094
1736476706,100,,Aggregated,21.500000,0.000000,180,210,250,280,380,670,1100,1400,1600,1600,1600,2456,1,180.0,230.29168450366444,13.97815599997898,1619.6736950000031,10145.11522801303
1736476707,100,,Aggregated,21.300000,0.000000,170,210,250,280,380,670,1100,1400,1600,1600,1600,2477,1,170.0,229.75323855672193,13.97815599997898,1619.6736950000031,10151.368591037546
1736476708,100,,Aggregated,21.600000,0.000000,170,200,250,280,370,620,1100,1400,1600,1600,1600,2504,1,170.0,228.91377767731635,13.97815599997898,1619.6736950000031,10154.930910543131
1736476709,100,,Aggregated,21.900000,0.000000,170,200,250,280,370,620,1100,1400,1600,1600,1600,2526,2,170.0,228.26551378939038,13.97815599997898,1619.6736950000031,10156.604908946952
1736476710,100,,Aggregated,22.000000,0.000000,170,200,250,280,370,620,1100,1400,1600,1600,1600,2555,2,170.0,227.9322860097847,13.97815599997898,1619.6736950000031,10152.120156555773
1736476711,100,,Aggregated,22.800000,0.100000,180,200,250,280,370,620,1100,1400,1600,1600,1600,2571,2,180.0,228.11399307351218,13.97815599997898,1619.6736950000031,10143.357448463632
1736476712,100,,Aggregated,21.900000,0.100000,180,210,250,280,370,620,1100,1400,1600,1600,1600,2592,2,180.0,228.41791902083338,13.97815599997898,1619.6736950000031,10148.637345679012
1736476713,100,,Aggregated,21.400000,0.100000,180,210,250,280,380,620,1100,1400,1600,1600,1600,2615,2,180.0,228.4710255938815,13.97815599997898,1619.6736950000031,10150.049713193117
1736476714,100,,Aggregated,22.000000,0.100000,180,210,250,280,370,620,1100,1400,1600,1600,1600,2639,2,180.0,227.6749370879121,13.97815599997898,1619.6736950000031,10152.282682834408
1736476715,100,,Aggregated,21.300000,0.100000,180,200,250,280,370,620,1100,1400,1600,1600,1600,2656,2,180.0,226.9884853030873,13.97815599997898,1619.6736950000031,10147.911521084337
1736476716,100,,Aggregated,21.800000,0.100000,180,200,250,280,370,620,1100,1400,1600,1600,1600,2676,2,180.0,226.85481810425998,13.97815599997898,1619.6736950000031,10149.880418535127
1736476717,100,,Aggregated,22.700000,0.100000,180,200,250,280,370,610,1100,1400,1600,1600,1600,2698,2,180.0,226.47268408673077,13.97815599997898,1619.6736950000031,10159.01704966642
1736476718,100,,Aggregated,22.600000,0.100000,180,210,250,280,370,610,1100,1400,1600,1600,1600,2726,2,180.0,226.43481211298592,13.97815599997898,1619.6736950000031,10164.697358767426
1736476719,100,,Aggregated,21.600000,0.100000,180,210,250,280,370,610,1100,1400,1600,1600,1600,2741,2,180.0,226.49959631265943,13.97815599997898,1619.6736950000031,10163.664720904779
1736476720,100,,Aggregated,22.300000,0.100000,180,210,250,280,370,610,1100,1400,1600,1600,1600,2756,2,180.0,225.8097452895498,13.97815599997898,1619.6736950000031,10158.374092888243
1736476721,100,,Aggregated,21.300000,0.000000,170,200,250,280,370,610,1100,1400,1600,1600,1600,2785,2,170.0,224.65669368114862,13.97815599997898,1619.6736950000031,10177.513105924596
1736476722,100,,Aggregated,20.000000,0.000000,170,200,250,270,370,610,1100,1400,1600,1600,1600,2807,2,170.0,223.94447475026678,13.97815599997898,1619.6736950000031,10184.862130388316
1736476723,100,,Aggregated,20.700000,0.000000,170,200,250,270,360,600,1100,1400,1600,1600,1600,2828,2,170.0,223.0062680884013,13.97815599997898,1619.6736950000031,10180.787128712871
1736476724,100,,Aggregated,20.800000,0.000000,170,200,250,270,360,600,1100,1400,1600,1600,1600,2848,2,170.0,222.71284818925537,13.97815599997898,1619.6736950000031,10173.979985955057
1736476725,100,,Aggregated,21.500000,0.000000,170,200,240,270,360,600,1100,1400,1600,1600,1600,2877,2,170.0,222.4807910121652,13.97815599997898,1619.6736950000031,10179.886687521725
1736476726,100,,Aggregated,21.300000,0.000000,170,200,240,270,360,600,1100,1400,1600,1600,1600,2900,2,170.0,222.1892339093102,13.97815599997898,1619.6736950000031,10188.491379310344
1736476727,100,,Aggregated,20.900000,0.000000,170,200,240,270,350,580,1100,1300,1600,1600,1600,2924,2,170.0,221.81878069391232,13.97815599997898,1619.6736950000031,10188.824213406293
1736476728,100,,Aggregated,21.600000,0.000000,170,200,250,270,350,580,1100,1300,1600,1600,1600,2951,2,170.0,222.32608386072516,13.97815599997898,1619.6736950000031,10197.380548966452
1736476729,100,,Aggregated,23.100000,0.000000,170,200,250,270,350,580,1100,1300,1600,1600,1600,2967,2,170.0,222.05271405931916,13.97815599997898,1619.6736950000031,10193.341085271319
1736476730,100,,Aggregated,22.200000,0.000000,170,200,250,270,350,570,1100,1300,1600,1600,1600,2984,2,170.0,221.37135759483917,13.97815599997898,1619.6736950000031,10201.370978552279
1736476731,100,,Aggregated,22.100000,0.000000,170,200,240,270,350,570,1100,1300,1600,1600,1600,3004,2,170.0,220.57273044906788,13.97815599997898,1619.6736950000031,10213.824234354195
1736476732,100,,Aggregated,23.200000,0.000000,170,200,240,270,350,570,1100,1300,1600,1600,1600,3020,2,170.0,220.33975924337744,13.97815599997898,1619.6736950000031,10212.923841059603
1736476733,100,,Aggregated,22.500000,0.000000,170,200,240,270,350,560,1100,1300,1600,1600,1600,3040,2,170.0,220.0600280322368,13.97815599997898,1619.6736950000031,10211.78355263158
1736476734,100,,Aggregated,21.600000,0.000000,170,200,240,270,340,530,1100,1300,1600,1600,1600,3067,2,170.0,219.4476641274861,13.97815599997898,1619.6736950000031,10214.450929246821
1736476735,100,,Aggregated,21.100000,0.000000,170,200,240,270,340,520,1100,1300,1600,1600,1600,3082,2,170.0,218.89412922842305,13.97815599997898,1619.6736950000031,10207.257624918884
1736476736,100,,Aggregated,20.900000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3106,2,170.0,218.55716001030254,13.97815599997898,1619.6736950000031,10216.428525434643
1736476737,100,,Aggregated,21.500000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3125,2,170.0,218.06679845279987,13.97815599997898,1619.6736950000031,10214.90368
1736476738,100,,Aggregated,20.300000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3141,2,170.0,217.59481385641502,13.97815599997898,1619.6736950000031,10214.137217446672
1736476739,100,,Aggregated,19.800000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3162,2,170.0,217.01165487033512,13.97815599997898,1619.6736950000031,10222.372232764073
1736476740,100,,Aggregated,19.300000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3188,2,170.0,216.3203244727101,13.97815599997898,1619.6736950000031,10225.471455457968
1736476741,100,,Aggregated,18.900000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3212,2,170.0,216.39151376899122,13.97815599997898,1619.6736950000031,10222.025840597758
1736476742,100,,Aggregated,19.300000,0.000000,170,200,240,270,330,510,1100,1300,1600,1600,1600,3225,2,170.0,216.10928362077516,13.97815599997898,1619.6736950000031,10227.512868217054
1736476743,100,,Aggregated,20.000000,0.000000,170,200,240,270,330,510,1100,1300,1600,1600,1600,3245,2,170.0,215.7100275405238,13.97815599997898,1619.6736950000031,10227.5562403698
1736476744,100,,Aggregated,20.900000,0.000000,170,200,240,270,330,510,1100,1300,1600,1600,1600,3266,2,170.0,215.2758373211879,13.97815599997898,1619.6736950000031,10226.91457440294
1736476745,100,,Aggregated,20.200000,0.000000,170,200,240,270,330,510,1100,1300,1600,1600,1600,3279,2,170.0,215.11054944190295,13.97815599997898,1619.6736950000031,10239.38670326319
1736476746,100,,Aggregated,20.800000,0.000000,170,200,240,270,340,510,1100,1300,1600,1600,1600,3298,2,170.0,216.2522631634323,13.97815599997898,1619.6736950000031,10227.4302607641
1736476747,100,,Aggregated,19.900000,0.000000,170,200,240,270,340,510,1000,1300,1600,1600,1600,3322,2,170.0,216.82930050270897,13.97815599997898,1619.6736950000031,10238.769717037929
1736476748,100,,Aggregated,19.100000,0.000000,170,200,240,270,350,510,1000,1300,1600,1600,1600,3346,2,170.0,217.08560602361013,13.97815599997898,1619.6736950000031,10254.579796772265
1736476749,100,,Aggregated,19.200000,0.000000,170,200,240,270,350,510,1000,1300,1600,1600,1600,3369,2,170.0,216.7071704959926,13.97815599997898,1619.6736950000031,10252.295043039478
1736476750,100,,Aggregated,20.200000,0.000000,170,200,240,270,340,510,1000,1300,1600,1600,1600,3388,2,170.0,216.43243812485218,13.97815599997898,1619.6736950000031,10258.183884297521
1736476751,100,,Aggregated,20.800000,0.000000,170,200,240,270,340,510,1000,1300,1600,1600,1600,3412,2,170.0,215.75460339507592,13.97815599997898,1619.6736950000031,10257.601992966001
1736476752,100,,Aggregated,20.400000,0.000000,170,200,240,270,340,500,1000,1300,1600,1600,1600,3435,2,170.0,215.64983014235779,13.97815599997898,1619.6736950000031,10260.334788937409
1736476753,100,,Aggregated,20.200000,0.000000,170,200,240,270,340,500,1000,1300,1600,1600,1600,3458,2,170.0,215.3173505731633,13.97815599997898,1619.6736950000031,10262.815211104686
1736476754,100,,Aggregated,20.000000,0.000000,170,200,240,270,340,500,1000,1300,1600,1600,1600,3482,2,170.0,215.14129985669123,13.97815599997898,1619.6736950000031,10268.51924181505
1736476755,100,,Aggregated,20.900000,0.000000,170,200,240,270,340,500,1000,1300,1600,1600,1600,3505,2,170.0,215.50093466419364,13.97815599997898,1619.6736950000031,10280.304422253923
1736476756,100,,Aggregated,21.200000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3525,2,170.0,215.91794016680808,13.97815599997898,1619.6736950000031,10278.300425531916
1736476757,100,,Aggregated,21.600000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3552,2,170.0,216.1071771936933,13.97815599997898,1619.6736950000031,10279.988175675675
1736476758,100,,Aggregated,22.800000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3566,2,170.0,215.91663572742536,13.97815599997898,1619.6736950000031,10281.674985978687
1736476759,100,,Aggregated,22.400000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3595,2,170.0,216.09263740445036,13.97815599997898,1619.6736950000031,10286.719332406119
1736476760,100,,Aggregated,22.600000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3620,2,170.0,215.81684605801084,13.97815599997898,1619.6736950000031,10294.89005524862
1736476761,100,,Aggregated,21.900000,0.000000,170,200,250,270,340,500,1000,1300,1600,1600,1600,3637,2,170.0,215.48025624553182,13.97815599997898,1619.6736950000031,10298.993126202915
1736476762,100,,Aggregated,23.400000,0.000000,170,200,240,270,340,500,1000,1300,1600,1600,1600,3657,2,170.0,215.2157478881595,13.97815599997898,1619.6736950000031,10303.874213836478
1736476763,100,,Aggregated,22.800000,0.000000,170,200,240,270,340,490,1000,1300,1600,1600,1600,3681,2,170.0,214.84811422249382,13.97815599997898,1619.6736950000031,10311.775332790003
1736476764,100,,Aggregated,22.600000,0.000000,170,200,240,270,340,490,990,1300,1600,1600,1600,3706,2,170.0,214.2562912522935,13.97815599997898,1619.6736950000031,10310.698327037237
1736476765,100,,Aggregated,22.300000,0.000000,170,200,240,270,330,490,990,1300,1600,1600,1600,3727,2,170.0,213.7732311851355,13.97815599997898,1619.6736950000031,10319.661926482426
1736476766,100,,Aggregated,22.100000,0.000000,170,200,240,270,330,490,990,1300,1600,1600,1600,3745,2,170.0,213.27964565153536,13.97815599997898,1619.6736950000031,10315.413618157543
1736476767,100,,Aggregated,22.200000,0.000000,170,200,240,270,330,490,990,1300,1600,1600,1600,3769,2,170.0,212.77677707402484,13.97815599997898,1619.6736950000031,10318.814539665695
